# Time-averaged data for fix printp
# TimeStep v_pxy v_pxz v_pyz v_pxx v_pyy v_pzz
6928 -4264.08 -1217.18 2612.68 49859.7 48439.8 41310.6
6930 -4214.3 -937.645 1944.4 49640.6 47342.2 40981.5
6932 -4109.05 -416.665 1769.43 49102.6 45871.9 40937.1
6934 -3834.39 6.38395 1795.6 48596.5 44292.3 41288.2
6936 -3130.51 -10.2361 1720.75 48199.5 42686.4 42138.5
6938 -2158.34 -229.517 1614.81 47822.5 41419.5 43176.9
6940 -986.89 -276.849 1604.62 47559.3 40908.9 44596.8
6942 264.159 -151.359 1627.04 47823.8 41443.9 46992.1
6944 1551.11 0.789185 1778.55 48552.1 42578 50082.2
6946 2813.96 -150.109 1886.05 49286.7 43758.9 53018.9
6948 3889.05 -295.459 1886.86 49775.8 44933.1 55314.7
6950 4686.54 -36.265 1767.1 50075.3 46265.5 56944.8
6952 4998.01 219.268 1431.02 50542.5 47730.7 57863.9
6954 4867.54 514.662 942.073 51182.5 49345.2 58090.2
6956 4231.62 879.232 608.23 51760.2 50869.8 57707.3
6958 3313.77 1327.56 478.64 52017.4 52013.4 56677.3
6960 2315.75 1922.23 562.287 51686.2 52537 54981.6
6962 1365.87 2567.72 709.792 51095.8 52835.1 53031.3
6964 643.474 3165.64 884.906 50453.2 53007.8 51096.9
6966 -10.1737 3668.53 1169.8 49570 52991.7 49019.7
6968 -838.873 4152.14 1602.53 48197.8 52509.7 46846.4
6970 -1727.47 4525.65 2016.01 46568.6 51668.6 44886.3
6972 -2265.92 4835.52 2404.76 45451.1 50882.4 43320
6974 -2323.99 4959.17 2725.14 44739.8 50050.6 42307.7
6976 -2062.33 4793.46 3072.82 44552.6 49396.2 42208.6
6978 -1652.39 4221.45 3262.4 44917.4 48765.9 42684.4
6980 -1275.05 3370.23 3029.66 45583.3 47874.6 43427.9
6982 -912.57 2286.43 2579.68 46214.1 46790.9 44382.7
6984 -496.738 1135.94 1978.16 46891.6 45866.8 45692
6986 -9.00906 -104.963 1287.92 47633.7 45317.5 46975.6
6988 519.066 -1216.8 539.256 48409.1 45200.2 48322.4
6990 905.744 -2191.08 -329.344 49233.1 45629.6 49856.6
6992 1061.16 -2823.22 -1164.11 49913.8 46642 51274.6
6994 887.461 -2930.45 -1798.52 50341 47978 52313.1
6996 515.722 -2600.18 -2207.17 50455 49355 52780.1
6998 -6.50343 -2044.94 -2508.21 50520.9 50815.6 52998.9
7000 -518.87 -1208.25 -2638.19 50333.1 52288 52989.5
7002 -1149.24 45.2836 -2401.47 49761 53466.3 52356.5
7004 -1664.29 1521.33 -2003.46 48909.2 54245.6 51268.7
7006 -2002.86 2843.08 -1635.03 48044.7 54547.8 49988.7
7008 -2224.69 4038.16 -1343.89 47266.7 54639 48540.6
7010 -2294.46 5008.8 -982.461 46655 54360.4 47173.3
7012 -2253.08 5755.22 -411.55 45789 53505.5 46063.6
7014 -2004.11 6226.63 259.454 44898.5 52065.7 45059
7016 -1522.94 6418.52 786.639 44093.2 50218.2 44257.2
7018 -898.033 6240.81 1218.95 43606.7 48090.8 43808.8
7020 -227.959 5521.52 1614.82 43335.3 45877.1 43439.8
7022 356.701 4278.82 1685.7 43320.4 43829.2 42930
7024 762.621 2889.79 1459.32 43740.5 42282.5 42860.1
7026 1083.8 1597.8 1184.73 44566.5 41449.3 43840.3
7028 1256.81 544.151 825.384 45704.3 41499.1 45469.2
7030 1320.12 -265.693 567.647 46868.8 42364.3 47133.8
7032 1355.78 -903.932 374.445 47967.7 43887 48667.6
7034 1272.54 -1305.19 -51.5558 48412.1 45853.7 50046.7
7036 1016.17 -1392 -772.786 48639.1 48320.1 51482.3
7038 416.035 -1186.34 -1481.56 48916 50971 52786.9
7040 -201.034 -637.957 -1761.36 49434.6 53882.9 53939.2
7042 -729.638 213.095 -1734.45 49981.1 56753.4 54934.8
7044 -1327.54 1223.09 -1744.67 49938.5 58404.1 55191.1
7046 -1797.3 2350.8 -1808.16 49217.5 58365.8 54591.5
7048 -2032.21 3252.03 -1783.91 48089.1 57498.8 53257.3
7050 -2030.28 3759.22 -1405.46 47233.6 56279.7 51686
7052 -1819.49 3897.21 -814.038 46899.3 54627.1 50152.1
7054 -1329.53 3736.39 -126.316 46947.9 52731 48500.2
7056 -610.055 3377.31 323.642 47226.7 50639.9 46795.8
7058 136.882 2828.99 476.361 47725.9 48462.3 45115.9
7060 938.714 2040.32 436.005 48491.5 46485.7 43777.8
7062 1817.71 1183.72 325.956 49583.9 45053.5 42863.2
7064 2588.56 355.155 227.888 50900.4 44289.2 42475.6
7066 3157.75 -436.568 214.883 52582 44574.3 42922.3
7068 3469.17 -1219.44 118.352 54013.3 45000.6 43665.4
7070 3600.79 -1870.99 -128.227 54861.8 45226.8 44344.7
7072 3415.45 -2334.97 -606.616 55156.4 45564.8 45025.3
7074 2949.89 -2692.29 -1166.24 55030.2 46233.3 45829.6
7076 2241.06 -2952.87 -1657.59 54951.3 47410.9 47163.8
7078 1329.27 -3044.12 -2067.64 55046 48899.4 49046.6
7080 143.74 -2910.89 -2382.97 54875.1 50272 50894.7
7082 -1213.21 -2634.45 -2635.56 54444.2 51733.6 52589.4
7084 -2318.6 -2233.01 -2961.69 54105.2 52944.9 53857.6
7086 -3019.49 -1938.53 -3279.63 53707.7 53310.5 54467.1
7088 -3670.75 -1733.7 -3348.4 53408.6 53479.6 54480.5
7090 -4066.51 -1279.78 -2961.11 53286.3 53840.3 54206.2
7092 -4060.71 -589.188 -2585.36 52846.3 53648.5 53213.2
7094 -3831.85 125.48 -2598.78 51689.3 52148.6 51174.3
7096 -3483.43 782.271 -2836.31 50103.9 49759.8 48556.2
7098 -3019.49 1312.3 -2911.41 48557.9 47601.8 46034.6
7100 -2373.49 1646.07 -2696.45 47339.3 46014.5 44160.4
7102 -1800 1877.63 -2332.39 46757.1 45150 43329.3
7104 -1392.86 1880.24 -1937.11 46719.4 44923.5 43161.1
7106 -993.902 1399.34 -1322.07 46815.6 44634 42932.7
7108 -608.252 562.742 -529.099 47073.9 44292.1 43202.7
7110 -483.476 -286.52 87.1102 47140.3 44308.9 44008.6
7112 -589.741 -1279.2 431.04 47047 44774.4 45091.4
7114 -918.906 -2365.96 643.6 46913.6 45670.4 46242.8
7116 -1472.32 -3516.22 682.733 46869.8 46920.5 47857.1
7118 -2122.87 -4548.49 498.795 46869.7 48356.8 49852.5
7120 -2723.43 -5338.25 203.794 46606 49631.4 51582.1
7122 -3208.34 -5717.41 -314.202 46175.9 50548.3 52804.9
7124 -3531.42 -5647.82 -912.432 45618.3 50931 53565.9
7126 -3671.7 -5268.64 -1400.95 45275 50805 53964.7
7128 -3495.04 -4631.31 -1762.59 45371.2 50431 54222.2
7130 -2976.82 -3664.97 -2021.31 45991.8 50006.2 54347.6
7132 -2278.15 -2446.37 -2191.84 46738.5 49201.5 54098.6
7134 -1595.72 -1251.92 -2345.34 47036.9 47933.5 53177.1
7136 -896.118 -211.46 -2399.98 47324.8 46611.7 51639.8
7138 54.8888 659.118 -2465.4 47897.2 45238.5 49631.1
7140 914.731 1303.33 -2608.45 48672.3 43511.3 47475.1
7142 1649.95 1690.79 -2806.52 49627 41940.4 45544.2
7144 2197.85 1829.84 -2865.97 50479.4 40889.3 44325.8
7146 2619.92 1677.38 -2814.01 50983 40419.7 43542.1
7148 2820.17 1199.78 -2646.78 51547.9 40708.1 43106.5
7150 2760.73 488.545 -2435.73 52344.3 41979.5 43206.6
7152 2629.15 -504.444 -2153.91 53397.1 43941.6 43881.9
7154 2424.14 -1679.22 -2025.73 54024.9 45967 44877.6
7156 2209.53 -2848.53 -2153.36 53870 47628.3 45910.5
7158 1940.04 -3865.84 -2485.99 53264.8 48998.6 46835
7160 1629.13 -4625.25 -2709.82 52959.6 50359.5 48079.8
7162 1258.85 -5135.05 -2818.63 53175.2 51954.3 49499.2
7164 718.348 -5533.6 -2972 53388.2 53602.7 50983.9
7166 165.907 -5631.74 -3122.72 53433.9 54834.1 52318.7
7168 -224.947 -5347.3 -3139.27 53361.8 55362.7 53416.1
7170 -386.447 -4708.29 -3050.95 53214.1 55307.5 54346.4
7172 -471.929 -3768.91 -3014.04 52971.9 54454.9 54900.3
7174 -545.588 -2677.76 -3021.25 52695.1 52840 54883.7
7176 -461.11 -1484.42 -2901.72 52303.7 50703.8 54107.4
7178 -298.792 -284.08 -2556.26 51889.2 48271.7 52752.4
7180 -106.429 919.452 -2103.88 51391.6 45883.4 51163.4
7182 179.147 1878.99 -1608.33 51017.5 43772.6 49797.3
7184 529.112 2507.42 -1145.86 50869.5 42204.6 49054.5
7186 873.585 2884.07 -757.45 50784.2 40933.2 48650.2
7188 1157.11 3077.03 -594.685 50831.7 40218.7 48400.4
7190 1414.85 2963.19 -511.861 50870.3 40120.8 48033
7192 1602.51 2390.52 -394.227 50872 40418.9 47294.8
7194 1731.56 1720.79 -377.41 50921.2 41138.1 46749.5
7196 1662.63 1253.55 -560.539 50915.5 42245 46503
7198 1448.76 760.375 -686.151 51025.4 43929 46448.7
7200 1070 239.037 -789.91 51131.6 45796.2 46622.7
7202 761.888 -71.5827 -1014.21 51338.1 47195.8 46926.5
7204 608.457 -266.53 -1278.79 51567.4 48386.7 47039.8
7206 421.087 -418.742 -1330.95 51700.7 49350 46947.2
7208 48.3564 -557.085 -1307.74 51230.3 49774.3 46473.7
7210 -312.579 -689.551 -1271.26 50515.8 49805.2 45566
7212 -590.023 -716.747 -1161.64 49722.3 49496.8 44449.1
7214 -866.131 -667.705 -1110.05 48983.2 49130.7 43452.1
7216 -913.487 -590.686 -1161.45 48641.9 48934.5 42884.5
7218 -395.38 -392.307 -1326.81 48174.8 48528.8 42631.5
7220 413.35 -129.37 -1530.32 48061.5 48105.9 42709.2
7222 898.551 195.396 -1516.15 48296.5 47556 43173
7224 993.596 611.521 -1182.96 48580.9 46973.9 43682.2
7226 1036.07 972.855 -711.023 48966.9 47074.4 44129.7
7228 1128.06 1159.85 -268.121 49677.6 47867.5 44678.4
7230 1162.7 1269.59 -9.49278 50328.7 48159.1 45011.6
7232 995.28 1237.81 -21.2948 51054.1 48239.3 45446
7234 753.769 1003.71 30.5087 51981.3 49289.2 46241.8
7236 614.845 553.624 257.753 53104.3 51187.6 47261.7
7238 532.364 -0.560779 505.213 54113.9 52840.5 47819.8
7240 281.691 -532.662 507.503 54856.1 53654.3 48093.1
7242 -71.6235 -1052.51 150.731 55072.5 53612.2 48022.6
7244 -307.731 -1572.65 -431.89 54935.3 53049.5 47749.1
7246 -471.865 -2083.53 -881.343 54545.8 52526.5 47563
7248 -603.945 -2464.48 -1011.22 54220.7 52104.9 47427.8
7250 -1032.88 -2709.72 -1096.89 54065.7 51772.3 47356.2
7252 -1530.7 -2848.4 -1229.19 53824.8 51649.8 47366.7
7254 -1876.94 -2920.97 -1223.53 53382.9 51684.4 47067.8
7256 -2032.94 -2889.44 -1172.11 52594 51514.9 46603.3
7258 -2149.09 -2793.07 -1122.56 51250.8 50777.9 45676.2
7260 -2285.24 -2568.27 -1037 49171.4 49399.9 44216
7262 -2378.49 -2186.61 -813.133 46976.9 47780.5 42588.3
7264 -2419.7 -1565.6 -481.42 45186.4 46429.1 41135.2
7266 -2420.85 -810.074 -33.0785 44066.6 45683.3 40352.8
7268 -2246.59 -56.5088 609.254 43840.8 45799 40486.2
7270 -1876.36 544.602 1309.6 44404.1 46633.1 41356.4
7272 -1371.41 1136.34 1936.06 45224.7 47783.9 42643.3
7274 -707.261 1784.37 2307.81 46289.9 48910.4 44078.4
7276 223.051 2238.77 2335.79 47574 49828.8 45467.5
7278 1202.5 2465.21 2254.96 49124.9 51024.3 47031.9
7280 2145.31 2516.21 2081.11 50909.1 52338.8 48743.9
7282 3063.11 2447.82 1693.66 52815.4 53231.7 50362.9
7284 3741.66 2335.68 1204.16 54586.7 53812.8 51759.5
7286 4042.41 2156.5 615.087 55671.7 54079.3 52511.4
7288 3977.57 2041.2 -61.8946 55855.6 54002 52659.5
7290 3833.36 1841.05 -901.445 55646.2 53553.7 52339
7292 3540.01 1532.63 -1828.27 55294.1 52958 51487.2
7294 3039.78 1092.74 -2592.87 54918.6 52214 50171.1
7296 2296.63 566.85 -3264.94 54527 51750.8 48731
7298 1431.63 -27.9717 -3658.58 53967.5 51393.1 47420.7
7300 596.07 -459.809 -3747.33 52931.1 50694.6 46055.3
7302 -367.44 -751.619 -3702.1 51203.3 49218.5 44420.9
7304 -1360.67 -919.379 -3540.96 49031.5 47348.5 42540.2
7306 -2030.93 -1047.26 -3218.54 47133 46085.8 41167.2
7308 -2500.54 -1166.04 -2785.38 45728.4 45786.7 40432.3
7310 -2997.34 -1100.28 -2005 45021.7 46522.7 39801.2
7312 -3130.19 -843.371 -1442.51 45341 47964.9 39955.9
7314 -2726.81 -207.855 -897.504 45884.9 48479.5 40354.2
7316 -2146.39 468.865 -657.902 46432.9 48518.4 40750.9
7318 -1743.78 997.363 -716.408 47195 48969.5 41408.4
7320 -1258.45 1591.23 -856.311 48491.3 49861 42637.1
7322 -804.072 2227.99 -948.647 50318.3 51238.6 44324.3
7324 -471.677 2726.31 -930.042 52163.2 52690.3 46121.2
7326 -100.44 3087.12 -757.097 53717.4 53394 47685.3
7328 303.88 3259.28 -542.985 54799.9 53571.6 48908
7330 726.706 3198.93 -477.123 55479.5 53452.9 50006.8
7332 1088.55 2849.54 -491.745 55626.9 53238.8 50757.1
7334 1373.39 2251.96 -655.481 55525.7 53214.8 51384.7
7336 1543.47 1626.38 -810.638 55476.1 53317.6 51969.4
7338 1553.31 1142.07 -956.992 54910.6 53605.7 52375.4
7340 1529.38 725.101 -1197.19 53848.4 53523.1 52219.4
7342 1307.09 243.707 -1527.58 52470.3 52839.6 51157.4
7344 1065.27 -85.1752 -2045.74 50845.9 51452.3 49402.4
7346 1134.15 -155.387 -2592.5 49035 49595.4 47588
7348 1346.31 -35.2164 -3022.73 47289.2 47857.6 46169.2
7350 1463.04 298.189 -3190.12 45573.5 46589.7 44964.6
7352 1700.38 629.818 -3084.65 44270 45857.7 43892.6
7354 2118.55 880.852 -2965.92 43481.9 45579.4 43148.6
7356 2335.33 1126.56 -2847.57 43332.6 45704.5 43095.6
7358 2260.03 1481.34 -2588.74 43728.2 45830.6 43454.7
7360 2155.41 1836.72 -2289.75 44586.5 46092.9 44172.1
7362 2252.65 2183.96 -2025.34 45896.8 46771 45427.1
7364 2328.87 2462.98 -1528.49 47478.4 47655.8 46726.8
7366 2185.62 2506.83 -960.817 49176.5 48713.4 48055.5
7368 1830.15 2319.03 -689.193 50514.3 49404.6 49210.9
7370 1458.89 1940.06 -744.632 51350.7 49422.9 50069.7
7372 1119.49 1453.82 -1019.9 51812.7 49439 50657.6
7374 703.281 875.712 -1381.28 52068.7 49472.9 51045
7376 253.398 330.905 -1766.78 51869.6 49528.9 50968
7378 -81.0518 -170.731 -2100.2 51532.8 49688.1 50457.6
7380 -287.944 -732.958 -2398.32 50971.2 49929 49701.9
7382 -412.029 -1324.09 -2730.28 50225.3 49983.5 48621.5
7384 -347.458 -1673.48 -2946.38 49559.4 50162 47348.1
7386 -102.24 -1633.95 -3164.25 48608.7 50091.5 45873.8
7388 166.91 -1380.4 -3680.25 47330.1 49141.5 44056.8
7390 363.005 -1000.65 -4003.43 46122.9 48275.7 42386.7
7392 676.528 -288.589 -3949.59 45431.3 47877.5 41314.3
7394 939.544 507.104 -3708.27 45245.4 47667.8 40895.9
7396 1261.63 1292.29 -3371.24 45435.2 47581.8 41012
7398 1556.94 1951.87 -2959.3 45913.7 47833.7 41592.6
7400 1714.11 2490.72 -2486.77 46666.7 48309.7 42541.4
7402 1780.05 2865.38 -2094.12 47706.3 48899.9 44010
7404 1710.45 3082.32 -1652.81 49357.2 49967.2 46163.5
7406 1427.62 3031.54 -1021.71 51452.6 51355.9 48600.9
7408 863.878 2646.7 -389.889 53659 52679.3 50784.3
7410 199.931 2032.54 43.5214 54987.2 53396.1 52348
7412 -357.406 1333.85 271.114 55282.1 53195.6 53103.3
7414 -750.333 701.777 408.038 54876 52337.7 53224.2
7416 -1058.09 161.967 359.727 54307.7 51329.4 52972
7418 -1347.95 -7.8961 262.505 53874.6 50569.7 52569.6
7420 -1492.58 -65.5049 235.746 53533.1 49750.8 51745.3
7422 -1337.51 67.6029 216.114 52883.6 49055.2 50609.2
7424 -923.451 308.116 -83.9085 52126.4 48401.7 49422.5
7426 -356.768 526.126 -588.896 51549.9 47874.3 48441.4
7428 231.169 693.551 -1134.43 51108.2 47472.2 47648.6
7430 915.612 879.857 -1614.64 50800.6 47001.9 47244.9
7432 1690.36 962.733 -2018.67 50531.2 46300.4 47153.5
7434 2410.52 1178.16 -2202.76 50247.6 45602.4 47035.3
7436 2871.56 1727.99 -2169.58 49758.7 45335.3 46951
7438 3084.01 2286.45 -2033.1 49363.5 45476.2 47283.5
7440 3047.86 2686.34 -1789.85 49497 46032.2 48119
7442 2743.75 3022.29 -1481.67 49991.2 47029.8 49219.9
7444 2129.18 3253.67 -1077.12 50758.9 48486.6 50466.2
7446 1329.01 3328.45 -622.539 52054.3 50612.3 52142.4
7448 609.941 3149.51 -154.318 53287.1 52808.9 53777.7
7450 25.7156 2785.05 272.499 53655.9 54491.1 54612.6
7452 -401.781 2419.4 479.353 53213.2 55123.8 54445.6
7454 -848.479 2059.8 442.926 52490 55020.6 53634.1
7456 -1173.03 1905.41 339.665 51974.2 55154.6 52692.9
7458 -954.529 1954.49 176.09 51660.4 55432.1 51833.2
7460 -997.9 2022.23 -193.85 50878.1 54733.9 50836.7
7462 -1327.42 2142.5 -827.479 49656.9 53105.2 49742.2
7464 -1116.9 2276.41 -1281.74 48629.6 51673.5 48531.6
7466 -595.556 2433.32 -1533 47626.6 49922.8 47408.9
7468 64.4568 2655.95 -1710.86 46752.3 47744.9 46469.8
7470 738.638 3013.47 -1890.32 46276.2 45866.2 45961.6
7472 1391.05 3386.56 -2020.54 46093.6 44591.4 46126.8
7474 1938.5 3715.68 -1984.46 46072.8 43874.5 46767
7476 2491.89 3918.61 -1800.46 46377.4 43781.8 47860.6
7478 2874.22 3944.93 -1499.76 47045.5 44343.1 49257.1
7480 2965.74 3668.1 -1205.32 48003.9 45225.6 50557.9
7482 2632.92 3154.41 -920.728 49017.9 46129.2 51409.5
7484 1983.36 2425.57 -592.764 49706.2 46946.2 51819.1
7486 1185.44 1614.38 -244.277 50049.8 47836.1 52193.9
7488 302.611 850.875 46.97 50336.5 48973.5 52634.4
7490 -581.259 246.664 247.531 50818.5 50187 53158.7
7492 -1348.58 -263.814 393.42 51489 51294.7 53570.8
7494 -2026.29 -600.281 349.732 52122.3 52136.3 53787.7
7496 -2462.91 -763.232 382.7 52548.7 52433.2 53876.6
7498 -2689.76 -730.907 539.375 52738.3 52230.3 53829.4
7500 -2667.89 -587.895 639.742 52470.2 51285.6 53274.9
7502 -2295.69 -272.202 453.491 51713.9 49480.8 52233.4
7504 -1675.57 133.436 127.863 50741.1 47627.4 50838.5
7506 -1022.39 658.408 -360.32 49815.4 46129.1 49311.8
7508 -307.646 1304.39 -823.754 48945.8 44768 47727.2
7510 391.059 2089.59 -1157.74 48084.7 43573 46181.5
7512 1073.43 2928.45 -1619.75 47205 42661.7 44418.1
7514 1722.43 3715.18 -2188.96 46616 42204.6 42898.4
7516 2300.31 4317.49 -2682.46 46506.5 42449.7 42191.3
7518 2700.65 4789.69 -3017.07 46744 43223.5 42033.7
7520 2953.03 5052.76 -3071.46 47094.6 44131.8 42114.4
7522 3043.36 5011.85 -2928.34 47671.2 44906.2 42422.9
7524 2887.8 4650.39 -2646.25 48396.3 45285.4 42961.4
7526 2520.9 4079.88 -2179.8 49151.1 45560.5 43778.6
7528 2147.05 3409.32 -1664.78 49759.6 45903.7 44806.3
7530 1837.69 2745.51 -1339.32 50357.8 46458.4 46084.6
7532 1674.31 2039.74 -1173.84 50792.9 46899.7 47398.6
7534 1568.82 1390.61 -1127.2 50571.6 47112.9 48512.2
7536 1400.04 819.572 -896.259 49711.9 46833.5 49064.1
7538 1249.68 442.458 -633.484 48578.2 46332 49104.7
7540 1290.72 318.551 -685.046 47425.2 46075.8 49058.8
7542 1431.97 494.862 -997.573 46285.4 45689.4 48860.8
7544 1651.18 883.401 -1434.22 45196.1 45308.8 48497.9
7546 1929.86 1454.26 -1844.83 44386.6 45257.4 47943.6
7548 2065.48 1952.96 -2401.7 44053.2 45466.5 47328.8
7550 2230.26 2536.43 -2940.8 44426.9 46217.1 47054.3
7552 2504.41 3090.75 -3210.95 45359.4 47305.8 47374.4
7554 2757.16 3453.65 -3461.44 46450.6 48364.9 47774.8
7556 2688.3 3605.12 -3861.96 47223.5 48818.1 47759.2
7558 2501.28 3476.07 -4200.02 47729.5 48646 47637.8
7560 2344.56 3204.93 -4299.02 48197.2 48220.9 47473.2
7562 2274.88 2820.48 -4102.75 48676 47658.9 47469.1
7564 2197.55 2253.11 -3777.44 49158.3 47210.7 47721.4
7566 1972.33 1647.16 -3272.8 49750.1 47271.8 48174
7568 1631.45 1155.66 -2623.71 50088.3 47403.6 48078.3
7570 1266.8 794.741 -1761.91 50170.4 47008.7 47923.2
7572 1048.99 394.993 -832.752 50274.8 46738.2 48164.1
7574 927.067 -103.708 82.9352 50481 46794.3 48625.3
7576 847.31 -373.936 1033.57 50702.9 46920.7 49340.2
7578 782.958 -289.941 2078.55 50842.3 47361.7 50032.2
7580 809.222 122.831 2916.27 50557 47871.9 50525.4
7582 898.533 690.646 3279.65 49665.3 47792.6 50655.8
7584 1084.67 1510.33 3303.2 48154.3 46921 49885.5
7586 1319.32 2438.79 2989.16 46617 45986.7 48955.3
7588 1603.49 3407.8 2488.41 45350.4 45587 48427
7590 1999.18 4258.58 1835.76 44480.9 45715.4 48191.4
7592 2434.64 4760.96 1031.05 44132.9 46245.4 48083.6
7594 2957.21 4806.06 87.0594 44179.8 47092.6 48132.8
7596 3364.31 4591.48 -1037.94 44214.3 47847.2 48184.8
7598 3544.28 4198.42 -2158.64 44283.9 48512.8 48464.2
7600 3518.59 3641.49 -3228.47 44812.7 49134.3 48944.7
7602 3321.37 2729.97 -4181.43 45572.7 49306.5 49271
7604 3096.7 1486.54 -5002.94 46229.8 49160.1 49338.9
7606 2880.67 231.912 -5593.56 46936.2 49021.6 49728.6
7608 2596 -950.923 -5841.48 47868.3 48959.3 50285.4
7610 2291.82 -1922.38 -5789.96 48856.4 48922.7 50562.2
7612 1973.2 -2474.61 -5381.58 49661.2 48766.4 51104.9
7614 1668.78 -2691.92 -4837.66 49913 48040.3 51676.5
7616 1306.37 -2681.62 -4077.66 49815.9 46751 52190
7618 955.497 -2419.22 -3101.06 49710.6 45830.8 52684.3
7620 754.813 -1839.55 -2003.93 49748.7 45547 53008.9
7622 637.805 -1015.13 -856.017 49667.4 45422.6 52996.9
7624 635.123 -32.3788 390.314 49463.9 45350.6 52579
7626 791.482 980.857 1562.82 49085.7 45602.8 52298
7628 977.986 1894.4 2421.61 49231.2 46765.7 52480.3
7630 1058.14 2600.57 2989.62 49999.5 48563.3 52924.6
7632 1200.22 3058.26 3337.23 50652.5 50452.3 53486.5
7634 1373.64 3167.2 3727.55 50271.7 52036.6 53748.2
7636 1767.64 2909.11 3836.46 48983.4 53150.8 53591.2
7638 2385.29 2535.83 3433.88 47746.7 53840.9 53104.4
7640 3073.8 2116.02 2582.38 47172.3 54413.1 52345.7
7642 3549.46 1812.99 1522.9 47060.1 54852.2 51605.6
7644 3646.2 1401.83 442.963 47089.8 55192.4 51000.5
7646 3409.91 803.689 -615.898 46921.1 55143.5 50535.1
7648 2960.83 292.803 -1486.84 47329.6 54580 50338.9
7650 2418.76 -72.7566 -2054.89 48503.3 53981.2 50698.6
7652 1570.73 -537.613 -2322.23 50190.8 53405.2 51504.6
7654 622.7 -984.336 -2243.12 52072.3 52601 52388.4
7656 -374.727 -1171.02 -1806.38 53608.2 51445 52899.7
7658 -1198.14 -1058.4 -1233.08 54515.7 49894.4 52833.8
7660 -1582.74 -822.382 -554.993 54800.7 48490.6 52575.8
7662 -1724.79 -580.391 233.338 54598.8 47596 52491.3
7664 -1786.19 -280.616 1216.37 54431.9 47554.7 52827.2
7666 -1771.68 -27.1008 2328.71 55061.1 48566.4 53529.2
7668 -1597.52 255.289 3388.49 55971.7 50321.9 54299.1
7670 -1252.33 327.27 4305.99 55692.2 52015.8 54656.6
7672 -637.979 250.753 4896.49 53711.1 53090.3 54183
7674 191.344 45.3487 5113.79 50878.3 53819.6 53126.4
7676 973.03 -134.995 4926.52 48816.3 54476.9 51949.7
7678 1585.77 -118.683 4447.96 47601.2 55072.8 50720.4
7680 2220.21 45.784 3824.19 47040 55481.7 49327.4
7682 2576.82 -15.831 2904.01 46568.6 55200.4 47841.8
7684 2407.98 -375 1574.79 45991.7 53924.3 46110
7686 1995.23 -704.744 223.068 45318.4 52113 44263.5
7688 1434.31 -884.526 -1117.95 44787.4 49999.9 42850.2
7690 930.099 -807.766 -2540.07 44528.9 48041.3 42131.6
7692 667.27 -516.434 -3758.97 44727.3 46391.5 42135.7
7694 497.069 -205.467 -4431.25 45464.3 45207 42719.4
7696 407.396 -77.183 -4503.72 46590.5 44355 43752.4
7698 359.55 -2.67431 -4172.66 48229.3 43904.8 45250.1
7700 308.815 107.329 -3390.15 50293.9 44073.5 47188.1
7702 240.805 441.502 -2128.51 52248 45144.1 48826.2
7704 396.061 768.697 -576.436 53669 47025.5 50407.3
7706 770.476 795.114 1075.79 54865.3 49839.3 52439.9
7708 1255.79 617.877 2840.27 56327.2 53437.9 54679.7
7710 1656.69 482.607 4449.86 57232.3 56295.6 56377.3
7712 1791.87 283.88 5603.78 56980 57875.8 56761.8
7714 1801.48 137.767 6452.27 56145.3 59008.8 55826.5
7716 1799.39 51.867 6964.07 55551.6 59962.2 54161.8
7718 1829.24 -199.841 6964.57 55029.6 60423.4 52582
7720 1698.15 -583.501 6174.26 54123.1 59995.8 50803.3
7722 1517.74 -875.154 5041.59 52488.5 58247.7 48234.9
7724 1187.18 -798.009 3878.49 50372 55597.8 45058.7
7726 796.88 -458.682 2459.42 48371.6 52512.9 42379.9
7728 573.578 4.09658 936.356 46756.4 49669.7 40691.6
7730 407.237 323.497 -445.751 45147.9 46919.7 39465.2
7732 373.327 365.051 -1556.77 43617.8 44348.5 38403.1
7734 303.682 258.935 -2603.37 41998.2 41998.9 37708.5
7736 317.26 215.728 -3395.77 41020.6 40539 38102.3
7738 384.606 302.478 -3828.51 41021.6 40105 39624.3
7740 513.449 301.535 -3926.57 42012.7 40555.1 41730.2
7742 789.12 141.913 -3710.53 43792.4 41784.8 43976.3
7744 1118.29 -99.8199 -3274.89 45954.3 43480.9 46202.2
7746 1561.68 -354.182 -2714.09 47827.3 45366.1 48201.7
7748 2025.85 -509.839 -2102.91 49211.2 47208.9 49916.2
7750 2424.88 -518.419 -1539.73 50414.4 48908.2 51322.4
7752 2663.78 -552.524 -967.699 51494.2 50608.2 51984.7
7754 2756.19 -852.336 -394.479 52298.2 52313.5 51628.1
7756 2787.43 -1361.44 -65.1226 52896.5 53914.5 50758.6
7758 2883.38 -1914.5 160.103 53514.6 55201.7 49379.9
7760 2816.24 -2326.29 632.064 53598.3 55780.1 47027.4
7762 2313.39 -2518.25 1084.01 52419.7 55593.7 43902.7
7764 1751 -2455.38 1257.68 50622 55000 40795.9
